10-04-2014,00:00:09,A72111,0,-23.001472,-43.367512,32.41
10-04-2014,00:00:09,B11509,0,-22.8664,-43.3568,0.0
10-04-2014,00:00:09,B258250,2251.0,-22.902,-43.2985,0.0
10-04-2014,00:00:09,B270250,639.0,-22.8097,-43.3018,0.0
10-04-2014,00:00:09,B31088,0,-22.9437,-43.1753,77.04
10-04-2014,00:00:09,B31157,0,-22.8348,-43.2811,27.78
10-04-2014,00:00:09,B325910,795.0,-22.8361,-43.4109,2.0
10-04-2014,00:00:09,B44523,0,-22.8608,-43.3554,0.0
10-04-2014,00:00:09,B51613,0,-22.8765,-43.3681,0.0
10-04-2014,00:00:09,B516460,624.0,-22.8376,-43.414,37.0
10-04-2014,00:00:09,B580780,313.0,-22.9086,-43.1891,38.0
10-04-2014,00:00:09,B581520,312.0,-22.8371,-43.2861,0.0
10-04-2014,00:00:09,B63063,0,-22.8007,-43.3227,49.08
10-04-2014,00:00:09,B63089,0,-22.8679,-43.2586,0.74
10-04-2014,00:00:09,B71011,0,-22.9033,-43.3139,0.0
10-04-2014,00:00:09,B82514,0,-22.8645,-43.3634,30.19
10-04-2014,00:00:09,B82567,0,-22.851,-43.3181,50.56
10-04-2014,00:00:09,C13042,0,-22.880424,-43.358139,0.0
10-04-2014,00:00:09,C130750,338.0,-22.879757,-43.356812,0.0
10-04-2014,00:00:09,C13095,0,-22.879625,-43.356895,0.0
10-04-2014,00:00:09,C30055,0,-22.879625,-43.357143,0.0
10-04-2014,00:00:09,C30079,0,-22.879868,-43.35714,0.0
10-04-2014,00:00:09,C301010,465.0,-22.993467,-43.253979,0.0
10-04-2014,00:00:09,C301850,550.0,-23.001829,-43.30452,50.0
10-04-2014,00:00:09,C302060,810.0,-22.991552,-43.445137,58.0
10-04-2014,00:00:09,C303080,557.0,-23.006281,-43.315914,61.0
10-04-2014,00:00:09,C410570,318.0,-22.857731,-43.2444,0.0
10-04-2014,00:00:09,C412210,318.0,-22.858337,-43.245197,2.96
10-04-2014,00:00:09,C413860,315.0,-22.871571,-43.259178,36.85
10-04-2014,00:00:09,C47503,0,-22.952232,-43.349487,0.0
10-04-2014,00:00:09,C47589,0,-22.952972,-43.34837,0.0
10-04-2014,00:00:09,C47629,0,-22.951801,-43.348747,0.0
10-04-2014,00:00:09,C476390,861.0,-22.954809,-43.391735,17.0
10-04-2014,00:00:09,C47645,0,-22.945463,-43.343906,0.0
10-04-2014,00:00:09,C47681,0,-22.952101,-43.348656,0.0
10-04-2014,00:00:09,C47682,0,-22.951769,-43.348484,0.0
10-04-2014,00:00:09,C477030,353.0,-22.951891,-43.349968,0.0
10-04-2014,00:00:09,C47772,0,-22.952963,-43.349941,0.0
10-04-2014,00:00:09,C47804,0,-22.945553,-43.344086,0.0
10-04-2014,00:00:09,C478350,692.0,-22.952066,-43.34993,0.0
10-04-2014,00:00:09,C478650,862.0,-22.999456,-43.35815,0.0
10-04-2014,00:00:09,C47922,0,-22.952869,-43.349865,0.0
10-04-2014,00:00:09,C47964,0,-22.952444,-43.348331,0.0
10-04-2014,00:00:09,C47990,0,-22.952423,-43.348232,0.0
10-04-2014,00:00:09,C501540,805.0,-22.934046,-43.242371,65.56
10-04-2014,00:00:09,C51507,0,-22.87748,-43.368164,0.0
10-04-2014,00:00:09,C515760,723.0,-22.835096,-43.416191,18.0
10-04-2014,00:00:09,C516020,371.0,-22.88526,-43.298866,8.0
10-04-2014,00:00:09,C516030,371.0,-22.878639,-43.335091,9.0
10-04-2014,00:00:09,C825180,363.0,-22.857395,-43.371544,0.19
10-04-2014,00:00:09,C826220,363.0,-22.877033,-43.337261,21.3
10-04-2014,00:00:09,D535290,393.0,-22.89526,-43.48608,19.0
10-04-2014,00:00:09,D53533,SP3930,-22.889919,-43.481152,48.0
10-04-2014,00:00:09,D535720,923.0,-22.883579,-43.49501,0.0
10-04-2014,00:00:09,D53638,SR3970,-22.8337,-43.264381,76.0
10-04-2014,00:00:09,D539060,2310.0,-22.88413,-43.496208,3.0
10-04-2014,00:00:09,D86064,0,-22.894585,-43.531502,0.19
10-04-2014,00:00:09,D860930,884.0,-22.921822,-43.56382,0.37
10-04-2014,00:00:09,D86125,0,-22.894653,-43.531696,0.0
10-04-2014,00:00:09,D86348,0,-22.856564,-43.329281,0.0
10-04-2014,00:00:09,D867110,2338.0,-22.893627,-43.532162,0.0
10-04-2014,00:00:09,D86737,0,-22.944691,-43.595028,35.37
10-04-2014,00:00:09,D872690,825.0,-22.91725,-43.607719,0.0
